X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockID,dockCt,stationCt_pct,stationCt_bin,dockNm,docklessCt,dockless_bin,docklessNm,scooterCt,scooter_bin,scooterNm,Type,Lat,Lon,CountyFIPS,Notes
-122.204444000403,47.7716669997704,160,WA00224,2015WA00224,Bothell,WA,"Bothell, WA",2015,201512,,,,,-,0,,-,0,,-,,47.771667,-122.204444,53033,
-117.426046999937,47.6587799998338,161,WA00226,2015WA00226,Spokane,WA,"Spokane, WA",2015,201512,,,,,-,0,,-,0,,-,,47.65878,-117.426047,53063,
-122.444291000329,47.2528769998312,162,WA00227,2015WA00227,Tacoma,WA,"Tacoma, WA",2015,201512,,,,,-,0,,-,0,,-,,47.252877,-122.444291,53053,
-92.0852560001056,46.7068810000167,163,WI00230,2015WI00230,Superior,WI,"Superior, WI",2015,201512,,,,,-,0,,-,0,,-,,46.706881,-92.085256,55031,
-110.769166999685,43.4752780002418,164,WY00231,2015WY00231,Jackson,WY,"Jackson, WY",2015,201512,,,,,-,0,,-,0,,-,,43.475278,-110.769167,56039,
-83.7430379996249,42.2808259998535,165,MI00125,2015MI00125,Ann Arbor,MI,"Ann Arbor, MI",2015,201512,4,14,0.42,1,arborbike,0,,-,0,,-,Docked only,42.280826,-83.743038,26161,
-97.743061000037,30.2671529996898,166,TX00194,2015TX00194,Austin,TX,"Austin, TX",2015,201512,53,46,1.37,2,Austin B-cycle,0,,-,0,,-,Docked only,30.267153,-97.743061,48453,
-85.1797140000298,42.3211520000381,167,MI00126,2015MI00126,Battle Creek,MI,"Battle Creek, MI",2015,201512,49,3,0.09,1,Battle Creek B-cycle,0,,-,0,,-,Docked only,42.321152,-85.179714,26025,
-122.419415999731,37.7749300000055,168,CA0026,2015CA0026,San Francisco,CA,"San Francisco, CA",2015,201512,42,70,2.08,2,Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019),0,,-,0,,-,Docked only,37.77493,-122.419416,6075,
-106.605553000042,35.0853340000141,169,NM00153,2015NM00153,Albuquerque,NM,"Albuquerque, NM",2015,201512,38,15,0.45,1,Bici (became PACE dockless in 2018),0,,-,0,,-,Docked only,35.085334,-106.605553,35001,
-85.3096799996666,35.0456299996622,170,TN00189,2015TN00189,Chattanooga,TN,"Chattanooga, TN",2015,201512,54,33,0.98,1,Bike Chattanooga,0,,-,0,,-,Docked only,35.04563,-85.30968,47065,
-116.214607000176,43.6187100000258,171,ID0075,2015ID0075,Boise,ID,"Boise, ID",2015,201512,36,31,0.92,1,Boise Green Bike,0,,-,0,,-,Docked only,43.61871,-116.214607,16001,
-105.270545999552,40.0149859998936,172,CO0040,2015CO0040,Boulder,CO,"Boulder, CO",2015,201512,11,30,0.89,1,Boulder B-cycle,0,,-,0,,-,Docked only,40.014986,-105.270546,8013,
-118.491190999923,34.0194539996322,173,CA0033,2015CA0033,Santa Monica,CA,"Santa Monica, CA",2015,201512,39,80,2.38,2,Breeze,0,,-,0,,-,Docked only,34.019454,-118.491191,6037,
-121.978015000231,37.7799270002341,174,CA0029,2015CA0029,San Ramon,CA,"San Ramon, CA",2015,201512,75,17,0.51,1,BriteBikes,0,,-,0,,-,Docked only,37.779927,-121.978015,6013,
-80.1373170001874,26.1224390002526,175,FL0050,2015FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2015,201512,12,20,0.59,1,Broward B-cycle,0,,-,0,,-,Docked only,26.122439,-80.137317,12011,
-87.9064739998909,43.0389030000324,176,WI00229,2015WI00229,Milwaukee,WI,"Milwaukee, WI",2015,201512,50,11,0.33,1,Bublr Bikes,0,,-,0,,-,Docked only,43.038903,-87.906474,55079,
-77.0368709997565,38.9071920002034,177,DC0046,2015DC0046,Washington,DC,"Washington, DC",2015,201512,56,354,10.53,4,Capital Bikeshare,0,,-,0,,-,Docked only,38.907192,-77.036871,11001,
-86.1180440000653,39.9783710001103,178,IN0082,2015IN0082,Carmel,IN,"Carmel, IN",2015,201512,64,10,0.30,1,Carmel Bike Share,0,,-,0,,-,Docked only,39.978371,-86.118044,18057,
-81.0998340000089,32.0835410000912,179,GA0069,2015GA0069,Savannah,GA,"Savannah, GA",2015,201512,46,2,0.06,1,CAT B-cycle,0,,-,0,,-,Docked only,32.083541,-81.099834,13051,
-80.8431270002161,35.2270869999852,180,NC00139,2015NC00139,Charlotte,NC,"Charlotte, NC",2015,201512,13,24,0.71,1,Charlotte B-cycle,0,,-,0,,-,Docked only,35.227087,-80.843127,37119,
-84.5120199999016,39.1031180002419,181,OH00164,2015OH00164,Cincinnati,OH,"Cincinnati, OH",2015,201512,57,50,1.49,2,Cincy RedBike Bike,0,,-,0,,-,Docked only,39.103118,-84.51202,39061,
-74.0059410000265,40.7127840003017,182,NY00160,2015NY00160,New York,NY,"New York, NY",2015,201512,3,507,15.08,4,Citi Bike,0,,-,0,,-,Docked only,40.712784,-74.005941,36061,
-80.1917899999899,25.7616799997945,183,FL0055,2015FL0055,Miami,FL,"Miami, FL",2015,201512,5,136,4.05,3,Citi Bike Miami,0,,-,0,,-,Docked only,25.76168,-80.19179,12086,
-82.4571779999073,27.9505750001348,184,FL0064,2015FL0064,Tampa,FL,"Tampa, FL",2015,201512,33,30,0.89,1,Coast Bike Share,0,,-,0,,-,Docked only,27.950575,-82.457178,12057,
-82.9987939996783,39.9611760000324,185,OH00166,2015OH00166,Columbus,OH,"Columbus, OH",2015,201512,58,30,0.89,1,COGO,0,,-,0,,-,Docked only,39.961176,-82.998794,39049,
-82.1277779996136,33.5375000001996,186,GA0068,2015GA0068,Evans,GA,"Evans, GA",2015,201512,45,1,0.03,1,Columbia County B-cycle,0,,-,0,,-,Docked only,33.5375,-82.127778,13073,
-117.161084000288,32.7157380001419,187,CA0025,2015CA0025,San Diego,CA,"San Diego, CA",2015,201512,59,79,2.35,2,DiscoverBike (was DecoBike in 2016 and 2017),0,,-,0,,-,Docked only,32.715738,-117.161084,6073,
-104.990251000198,39.7392359999688,188,CO0042,2015CO0042,Denver,CO,"Denver, CO",2015,201512,7,84,2.50,2,Denver B-cycle,0,,-,0,,-,Docked only,39.739236,-104.990251,8031,
-93.6091059996984,41.6005450002625,189,IA0073,2015IA0073,Des Moines,IA,"Des Moines, IA",2015,201512,14,6,0.18,1,Des Moines B-cycle,0,,-,0,,-,Docked only,41.600545,-93.609106,19153,
-87.6297980002028,41.8781139998637,190,IL0079,2015IL0079,Chicago,IL,"Chicago, IL",2015,201512,60,469,13.95,4,Divvy,0,,-,0,,-,Docked only,41.878114,-87.629798,17031,
-106.442455999951,31.7775759996662,191,TX00198,2015TX00198,El Paso,TX,"El Paso, TX",2015,201512,8,8,0.24,1,El Paso B-cycle,0,,-,0,,-,Docked only,31.777576,-106.442456,48141,
-96.7969880001562,32.7766640001707,192,TX00196,2015TX00196,Dallas,TX,"Dallas, TX",2015,201512,9,2,0.06,1,Fairpark B-cycle,0,,-,0,,-,Docked only,32.776664,-96.796988,48113,
-97.3307659996473,32.7554879996545,193,TX00199,2015TX00199,Fort Worth,TX,"Fort Worth, TX",2015,201512,10,35,1.04,2,Fort Worth B-cycle,0,,-,0,,-,Docked only,32.755488,-97.330766,48439,
-96.7898029996293,46.8771860000626,194,ND00144,2015ND00144,Fargo,ND,"Fargo, ND",2015,201512,51,11,0.33,1,Great Rides,0,,-,0,,-,Docked only,46.877186,-96.789803,38017,
-111.891047000303,40.7607790001454,195,UT00210,2015UT00210,Salt Lake City,UT,"Salt Lake City, UT",2015,201512,15,19,0.57,1,GreenBikes,0,,-,0,,-,Docked only,40.760779,-111.891047,49035,
-82.3940099998573,34.8526179998054,196,SC00185,2015SC00185,Greenville,SC,"Greenville, SC",2015,201512,44,8,0.24,1,Greenville B-cycle,0,,-,0,,-,Docked only,34.852618,-82.39401,45045,
-112.074037000121,33.4483770001889,197,AZ006,2015AZ006,Phoenix,AZ,"Phoenix, AZ",2015,201512,37,62,1.84,2,Grid,0,,-,0,,-,Docked only,33.448377,-112.074037,4013,
-79.9958860002087,40.440624999779,198,PA00182,2015PA00182,Pittsburgh,PA,"Pittsburgh, PA",2015,201512,29,49,1.46,2,Healthy Ride,0,,-,0,,-,Docked only,40.440625,-79.995886,42003,
-95.9979879996516,41.2523630000288,199,NE00146,2015NE00146,Omaha,NE,"Omaha, NE",2015,201512,16,31,0.92,1,Heartland B-cycle,0,,-,0,,-,Docked only,41.252363,-95.997988,31055,
-95.3698029998669,29.7604270002748,200,TX00201,2015TX00201,Houston,TX,"Houston, TX",2015,201512,17,29,0.86,1,Houston B-cycle,0,,-,0,,-,Docked only,29.760427,-95.369803,48201,
-71.0588799996377,42.3600829999813,201,MA0098,2015MA0098,Boston,MA,"Boston, MA",2015,201512,1,140,4.16,3,Hubway (03/2018 re-launched as Blue Bikes),0,,-,0,,-,Docked only,42.360083,-71.05888,25025,
-74.0323630001546,40.7439910002541,202,NJ00149,2015NJ00149,Hoboken,NJ,"Hoboken, NJ",2015,201512,2,28,0.83,1,Hudson Bike Share,0,,-,0,,-,Docked only,40.743991,-74.032363,34017,
-75.1652219999698,39.9525840001381,203,PA00181,2015PA00181,Philadelphia,PA,"Philadelphia, PA",2015,201512,43,71,2.11,2,Inde'go,0,,-,0,,-,Docked only,39.952584,-75.165222,42101,
-86.1580680000697,39.7684030000821,204,IN0087,2015IN0087,Indianapolis,IN,"Indianapolis, IN",2015,201512,48,26,0.77,1,Indiana Pacers Bikeshare,0,,-,0,,-,Docked only,39.768403,-86.158068,18097,
-81.7836110004027,24.5597220003819,205,FL0053,2015FL0053,Key West,FL,"Key West, FL",2015,201512,61,1,0.03,1,Instabike,0,,-,0,,-,Docked only,24.559722,-81.783611,12087,
-81.3792370001336,28.5383360002258,206,FL0061,2015FL0061,Orlando,FL,"Orlando, FL",2015,201512,32,38,1.13,2,Juice,0,,-,0,,-,Docked only,28.538336,-81.379237,12095,
-94.5785670000224,39.0997270001436,207,MO00137,2015MO00137,Kansas City,MO,"Kansas City, MO",2015,201512,18,30,0.89,1,Kansas City B-cycle,0,,-,0,,-,Docked only,39.099727,-94.578567,29095,
-84.1916069999335,39.758947999754,208,OH00167,2015OH00167,Dayton,OH,"Dayton, OH",2015,201512,47,24,0.71,1,Link Dayton B-cycle,0,,-,0,,-,Docked only,39.758948,-84.191607,39113,
-89.4012300000689,43.0730519997006,209,WI00228,2015WI00228,Madison,WI,"Madison, WI",2015,201512,20,39,1.16,2,Madison B-cycle,0,,-,0,,-,Docked only,43.073052,-89.40123,55025,
-98.2300120003849,26.2034070002933,210,TX00203,2015TX00203,McAllen,TX,"McAllen, TX",2015,201512,28,8,0.24,1,McAllen B-cycle,0,,-,0,,-,Docked only,26.203407,-98.230012,48215,
-114.306389000019,43.5149999997263,211,ID0076,2015ID0076,Hailey,ID,"Hailey, ID",2015,201512,35,45,1.34,2,MR Bike Share,0,,-,0,,-,Docked only,43.515,-114.306389,16013,
-86.7816020003186,36.1626640000132,212,TN00192,2015TN00192,Nashville,TN,"Nashville, TN",2015,201512,21,31,0.92,1,Nashville B-cycle,0,,-,0,,-,Docked only,36.162664,-86.781602,47037,
-93.2650109995593,44.9777529997294,213,MN00132,2015MN00132,Minneapolis,MN,"Minneapolis, MN",2015,201512,25,169,5.03,4,Nice Ride Minnesota (became partially dockless in 2018),0,,-,0,,-,Docked only,44.977753,-93.265011,27053,
-122.332070999941,47.6062100000672,214,WA00225,2015WA00225,Seattle,WA,"Seattle, WA",2015,201512,26,48,1.43,2,Pronto,0,,-,0,,-,Docked only,47.60621,-122.332071,53033,
-103.231015000244,44.0805430001283,215,SD00188,2015SD00188,Rapid City,SD,"Rapid City, SD",2015,201512,30,2,0.06,1,Rapid City B-cycle,0,,-,0,,-,Docked only,44.080543,-103.231015,46103,
-98.4936279996217,29.4241219999856,216,TX00205,2015TX00205,San Antonio,TX,"San Antonio, TX",2015,201512,22,54,1.61,2,San Antonio B-cycle,0,,-,0,,-,Docked only,29.424122,-98.493628,48029,
-80.0533750001529,26.7153420000149,217,FL0065,2015FL0065,West Palm Beach,FL,"West Palm Beach, FL",2015,201512,31,13,0.39,1,Sky Bike WPB,0,,-,0,,-,Docked only,26.715342,-80.053375,12099,
-84.5143759997192,33.8839930001792,218,GA0070,2015GA0070,Smyrna,GA,"Smyrna, GA",2015,201512,70,3,0.09,1,Smyrna Bike Share,0,,-,0,,-,Docked only,33.883993,-84.514376,13067,
-81.9320479999097,34.9495669996849,219,SC00187,2015SC00187,Spartanburg,SC,"Spartanburg, SC",2015,201512,23,5,0.15,1,Spartanburg B-cycle,0,,-,0,,-,Docked only,34.949567,-81.932048,45083,
-97.5164279996503,35.4675599998556,220,OK00173,2015OK00173,Oklahoma City,OK,"Oklahoma City, OK",2015,201512,40,7,0.21,1,Spokies,0,,-,0,,-,Docked only,35.46756,-97.516428,40109,
-81.9498040001026,28.0394650000445,221,FL0054,2015FL0054,Lakeland,FL,"Lakeland, FL",2015,201512,69,7,0.21,1,Swan City Cycle,0,,-,0,,-,Docked only,28.039465,-81.949804,12105,
-95.6890190001089,39.0558240000541,222,KS0090,2015KS0090,Topeka,KS,"Topeka, KS",2015,201512,34,105,3.12,3,Topeka Metro Bikes,0,,-,0,,-,Docked only,39.055824,-95.689019,20177,
-95.992774999701,36.1539819998821,223,OK00175,2015OK00175,Tulsa,OK,"Tulsa, OK",2015,201512,62,3,0.09,1,Townies,0,,-,0,,-,Docked only,36.153982,-95.992775,40143,
-106.837001999821,39.1949510000021,224,CO0038,2015CO0038,Aspen,CO,"Aspen, CO",2015,201512,27,14,0.42,1,WE-cycle,0,,-,0,,-,Docked only,39.194951,-106.837002,8097,
-81.6943609999832,41.4993199998742,225,OH00165,2015OH00165,Cleveland,OH,"Cleveland, OH",2015,201512,71,5,0.15,1,Zagstar Cleveland,0,,-,0,,-,Docked only,41.49932,-81.694361,39035,
-92.8500000004002,44.7333329997667,226,MN00131,2015MN00131,Hastings,MN,"Hastings, MN",2015,201512,66,1,0.03,1,Zagstar Hastings,0,,-,0,,-,Docked only,44.733333,-92.85,27037,
-86.9544440000699,38.2969439997645,227,IN0086,2015IN0086,Huntingburg,IN,"Huntingburg, IN",2015,201512,67,1,0.03,1,Zagstar Huntingburg,0,,-,0,,-,Docked only,38.296944,-86.954444,18037,
-122.875594999816,42.3265149997804,228,OR00178,2015OR00178,Medford,OR,"Medford, OR",2015,201512,68,6,0.18,1,Zagstar Jackson County,0,,-,0,,-,Docked only,42.326515,-122.875595,41029,
-86.8024900001058,33.5206609999865,229,AL001,2015AL001,Birmingham,AL,"Birmingham, AL",2015,201512,63,32,0.95,1,Zyp BikeShare,0,,-,0,,-,Docked only,33.520661,-86.80249,1073,
-104.816082000126,38.8357790002698,230,CO00232,2015CO00232,Colorado Springs,CO,"Colorado Springs, CO",2015,201512,,,,,-,0,,-,0,,-,,38.835779,-104.816082,8041,
-85.1378649997622,41.0913260001051,231,IN00233,2015IN00233,Fort Wayne,IN,"Fort Wayne, IN",2015,201512,,,,,-,0,,-,0,,-,,41.091326,-85.137865,18003,
-91.675047000095,41.9696479999241,232,IA00234,2015IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2015,201512,,,,,-,0,,-,0,,-,,41.969648,-91.675047,19113,
-94.1670600000032,36.0901540000418,233,AR00235,2015AR00235,Fayetteville,AR,"Fayetteville, AR",2015,201512,,,,,-,0,,-,0,,-,,36.090154,-94.16706,5143,
-121.987798000425,37.5570250000453,234,CA00236,2015CA00236,Fremont,CA,"Fremont, CA",2015,201512,,,,,-,0,,-,0,,-,,37.557025,-121.987798,6001,
-71.3143300003281,42.6383579997123,235,MA00237,2015MA00237,Lowell,MA,"Lowell, MA",2015,201512,,,,,-,0,,-,0,,-,,42.638358,-71.31433,25017,
-71.510788999953,42.7618650001495,236,NH00238,2015NH00238,Nashua,NH,"Nashua, NH",2015,201512,,,,,-,0,,-,0,,-,,42.761865,-71.510789,33011,
-85.8380380004162,33.6075629999429,237,AL00239,2015AL00239,Oxford,AL,"Oxford, AL",2015,201512,,,,,-,0,,-,0,,-,,33.607563,-85.838038,1015,
-72.9265950001142,41.306150000139,238,CT00240,2015CT00240,New Haven,CT,"New Haven, CT",2015,201512,,,,,-,0,,-,0,,-,,41.30615,-72.926595,9009,
-117.409152999735,33.9550489998189,239,CA00241,2015CA00241,Riverside,CA,"Riverside, CA",2015,201512,,,,,-,0,,-,0,,-,,33.955049,-117.409153,6065,
-97.9448659996819,29.8765339996244,240,TX00242,2015TX00242,San Marcos,TX,"San Marcos, TX",2015,201512,,,,,-,0,,-,0,,-,,29.876534,-97.944866,48209,
-97.1328039999744,33.2064930002948,241,TX00243,2015TX00243,Denton,TX,"Denton, TX",2015,201512,,,,,-,0,,-,0,,-,,33.206493,-97.132804,48121,
-95.2433770002535,38.9683960002418,242,KS00244,2015KS00244,Lawrence,KS,"Lawrence, KS",2015,201512,,,,,-,0,,-,0,,-,,38.968396,-95.243377,20045,
-88.2510200001168,40.1135599996934,243,IL00245,2015IL00245,Champaign-Urbana,IL,"Champaign-Urbana, IL",2015,201512,,,,,-,0,,-,0,,-,,40.11356,-88.25102,17019,
-85.8333479996241,33.6551339997385,244,AL00246,2015AL00246,Anniston,AL,"Anniston, AL",2015,201512,,,,,-,0,,-,0,,-,,33.655134,-85.833348,1015,
-85.7630819999841,33.8117890000496,245,AL00247,2015AL00247,Jacksonville,AL,"Jacksonville, AL",2015,201512,,,,,-,0,,-,0,,-,,33.811789,-85.763082,1015,
-80.3516240000667,27.3899819996328,246,FL00248,2015FL00248,Fort Pierce/Port St Lucie,FL,"Fort Pierce/Port St Lucie, FL",2015,201512,,,,,-,0,,-,0,,-,,27.389982,-80.351624,12111,
-72.61119500008,42.196147000066,247,MA00249,2015MA00249,"Springfield, MA Metropolitan Area",MA,"Springfield, MA Metropolitan Area",2015,201512,,,,,-,0,,-,0,,-,,42.196147,-72.611195,25013,
-86.5861040004184,34.7303689999776,248,AL002,2016AL002,Huntsville,AL,"Huntsville, AL",2016,201612,,,,,-,0,,-,0,,-,,34.730369,-86.586104,1089,
-92.2895949998433,34.7464809997884,249,AR003,2016AR003,Little Rock,AR,"Little Rock, AR",2016,201612,,,,,-,0,,-,0,,-,,34.746481,-92.289595,5119,
-111.651301999587,35.1982840000291,250,AZ004,2016AZ004,Flagstaff,AZ,"Flagstaff, AZ",2016,201612,,,,,-,0,,-,0,,-,,35.198284,-111.651302,4005,
-111.83147199998,33.4151839996613,251,AZ005,2016AZ005,Mesa,AZ,"Mesa, AZ",2016,201612,,,,,-,0,,-,0,,-,,33.415184,-111.831472,4013,
-111.926051999628,33.494170000154,252,AZ007,2016AZ007,Scottsdale,AZ,"Scottsdale, AZ",2016,201612,,,,,-,0,,-,0,,-,,33.49417,-111.926052,4013,
-111.940005000031,33.4255099999642,253,AZ008,2016AZ008,Tempe,AZ,"Tempe, AZ",2016,201612,,,,,-,0,,-,0,,-,,33.42551,-111.940005,4013,
-110.926479000263,32.2217430001412,254,AZ009,2016AZ009,Tucson,AZ,"Tucson, AZ",2016,201612,,,,,-,0,,-,0,,-,,32.221743,-110.926479,4019,
-122.241636000389,37.7652069997642,255,CA0010,2016CA0010,Alameda,CA,"Alameda, CA",2016,201612,,,,,-,0,,-,0,,-,,37.765207,-122.241636,6001,
-122.297777999921,37.8869439997349,256,CA0011,2016CA0011,Albany,CA,"Albany, CA",2016,201612,,,,,-,0,,-,0,,-,,37.886944,-122.297778,6001,
-118.395099999832,37.3634999998283,257,CA0013,2016CA0013,Bishop,CA,"Bishop, CA",2016,201612,,,,,-,0,,-,0,,-,,37.3635,-118.3951,6027,
-122.363610999585,37.5833329998519,258,CA0014,2016CA0014,Burlingame,CA,"Burlingame, CA",2016,201612,,,,,-,0,,-,0,,-,,37.583333,-122.363611,6081,
-118.396467000336,34.0211219998781,259,CA0015,2016CA0015,Culver City,CA,"Culver City, CA",2016,201612,,,,,-,0,,-,0,,-,,34.021122,-118.396467,6037,
-122.311666999852,37.9158330000693,260,CA0016,2016CA0016,El Cerrito,CA,"El Cerrito, CA",2016,201612,,,,,-,0,,-,0,,-,,37.915833,-122.311667,6013,
-117.117222000334,32.5783329996437,261,CA0017,2016CA0017,Imperial Beach,CA,"Imperial Beach, CA",2016,201612,,,,,-,0,,-,0,,-,,32.578333,-117.117222,6073,
-118.00194800023,34.1442619999077,262,CA0020,2016CA0020,Monrovia,CA,"Monrovia, CA",2016,201612,,,,,-,0,,-,0,,-,,34.144262,-118.001948,6037,
-122.083850999983,37.3860520002631,263,CA0021,2016CA0021,Mountain View,CA,"Mountain View, CA",2016,201612,,,,,-,0,,-,0,,-,,37.386052,-122.083851,6085,
-117.09919699963,32.6781089997458,264,CA0022,2016CA0022,National City,CA,"National City, CA",2016,201612,,,,,-,0,,-,0,,-,,32.678109,-117.099197,6073,
-122.271113999943,37.8043639998519,265,CA0023,2016CA0023,Oakland,CA,"Oakland, CA",2016,201612,,,,,-,0,,-,0,,-,,37.804364,-122.271114,6001,
-121.494399999692,38.5815719997451,266,CA0024,2016CA0024,Sacramento,CA,"Sacramento, CA",2016,201612,,,,,-,0,,-,0,,-,,38.581572,-121.4944,6067,
-121.886328999628,37.3382080000815,267,CA0027,2016CA0027,San Jose,CA,"San Jose, CA",2016,201612,,,,,-,0,,-,0,,-,,37.338208,-121.886329,6085,
-119.698190000211,34.4208309996651,268,CA0030,2016CA0030,Santa Barbara,CA,"Santa Barbara, CA",2016,201612,,,,,-,0,,-,0,,-,,34.420831,-119.69819,6083,
-118.54258599966,34.3916640003623,269,CA0031,2016CA0031,Santa Clarita,CA,"Santa Clarita, CA",2016,201612,,,,,-,0,,-,0,,-,,34.391664,-118.542586,6037,
-122.03079599984,36.9741169996908,270,CA0032,2016CA0032,Santa Cruz,CA,"Santa Cruz, CA",2016,201612,,,,,-,0,,-,0,,-,,36.974117,-122.030796,6087,
-119.976943999882,38.9400000003388,271,CA0034,2016CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2016,201612,,,,,-,0,,-,0,,-,,38.94,-119.976944,6017,
-122.065181999746,37.9100780000624,272,CA0036,2016CA0036,Walnut Creek,CA,"Walnut Creek, CA",2016,201612,,,,,-,0,,-,0,,-,,37.910078,-122.065182,6013,
-104.831920000169,39.7294320001906,273,CO0039,2016CO0039,Aurora,CO,"Aurora, CO",2016,201612,,,,,-,0,,-,0,,-,,39.729432,-104.83192,8005,
-104.8925,39.5488889998517,274,CO0044,2016CO0044,Lone Tree,CO,"Lone Tree, CO",2016,201612,,,,,-,0,,-,0,,-,,39.548889,-104.8925,8035,
-105.101928000437,40.1672069998914,275,CO0045,2016CO0045,Longmont,CO,"Longmont, CO",2016,201612,,,,,-,0,,-,0,,-,,40.167207,-105.101928,8013,
-80.2683840001891,25.7214899998446,276,FL0048,2016FL0048,Coral Gables,FL,"Coral Gables, FL",2016,201612,,,,,-,0,,-,0,,-,,25.72149,-80.268384,12086,
-80.3553299997713,25.8195419997919,277,FL0049,2016FL0049,Doral,FL,"Doral, FL",2016,201612,,,,,-,0,,-,0,,-,,25.819542,-80.35533,12086,
-80.1649999996157,25.6902780001929,278,FL0052,2016FL0052,Key Biscayne,FL,"Key Biscayne, FL",2016,201612,,,,,-,0,,-,0,,-,,25.690278,-80.165,12086,
-80.3250000002722,25.9116670000431,279,FL0056,2016FL0056,Miami Lakes,FL,"Miami Lakes, FL",2016,201612,,,,,-,0,,-,0,,-,,25.911667,-80.325,12086,
-80.1883329998073,25.8652389998649,280,FL0057,2016FL0057,Miami Shores,FL,"Miami Shores, FL",2016,201612,,,,,-,0,,-,0,,-,,25.865239,-80.188333,12086,
-80.2911109995849,25.819721999762,281,FL0058,2016FL0058,Miami Springs,FL,"Miami Springs, FL",2016,201612,,,,,-,0,,-,0,,-,,25.819722,-80.291111,12086,
-80.153544000393,25.8455719998781,282,FL0059,2016FL0059,North Bay Village,FL,"North Bay Village, FL",2016,201612,,,,,-,0,,-,0,,-,,25.845572,-80.153544,12086,
-80.1867140003067,25.8900949996061,283,FL0060,2016FL0060,North Miami,FL,"North Miami, FL",2016,201612,,,,,-,0,,-,0,,-,,25.890095,-80.186714,12086,
-80.2951689996421,25.7102779997397,284,FL0062,2016FL0062,South Miami,FL,"South Miami, FL",2016,201612,,,,,-,0,,-,0,,-,,25.710278,-80.295169,12086,
-84.2807329996061,30.438255999948,285,FL0063,2016FL0063,Tallahassee,FL,"Tallahassee, FL",2016,201612,,,,,-,0,,-,0,,-,,30.438256,-84.280733,12073,
-85.0766669997404,33.5808330002841,286,GA0067,2016GA0067,Carrollton,GA,"Carrollton, GA",2016,201612,,,,,-,0,,-,0,,-,,33.580833,-85.076667,13045,
-81.7791669996579,32.4452779996504,287,GA0071,2016GA0071,Statesboro,GA,"Statesboro, GA",2016,201612,,,,,-,0,,-,0,,-,,32.445278,-81.779167,13031,
-157.858332999685,21.3069440002275,288,HI0072,2016HI0072,Honolulu,HI,"Honolulu, HI",2016,201612,,,,,-,0,,-,0,,-,,21.306944,-157.858333,15003,
-111.402500000021,42.1908330000937,289,ID0074,2016ID0074,Bloomington,ID,"Bloomington, ID",2016,201612,,,,,-,0,,-,0,,-,,42.190833,-111.4025,16007,
-88.9936870003955,40.484202999984,290,IL0078,2016IL0078,Bloomington,IL,"Bloomington, IL",2016,201612,,,,,-,0,,-,0,,-,,40.484203,-88.993687,17113,
-89.5889859999487,40.6936489999411,291,IL0080,2016IL0080,Peoria,IL,"Peoria, IL",2016,201612,,,,,-,0,,-,0,,-,,40.693649,-89.588986,17143,
-89.0939949996545,42.2711310003157,292,IL0081,2016IL0081,Rockford,IL,"Rockford, IL",2016,201612,,,,,-,0,,-,0,,-,,42.271131,-89.093995,17201,
-85.9766669996151,41.6819940001896,293,IN0084,2016IN0084,Elkhart,IN,"Elkhart, IN",2016,201612,,,,,-,0,,-,0,,-,,41.681994,-85.976667,18039,
-86.2519899999414,41.6763550000926,294,IN0088,2016IN0088,South Bend,IN,"South Bend, IN",2016,201612,,,,,-,0,,-,0,,-,,41.676355,-86.25199,18141,
-97.6114240001229,38.8402809997379,295,KS0089,2016KS0089,Salina,KS,"Salina, KS",2016,201612,,,,,-,0,,-,0,,-,,38.840281,-97.611424,20169,
-97.3361109998423,37.6888890002997,296,KS0091,2016KS0091,Wichita,KS,"Wichita, KS",2016,201612,,,,,-,0,,-,0,,-,,37.688889,-97.336111,20173,
-83.9207390002226,35.9606380002994,297,TN0092,2016TN0092,Knoxville,TN,"Knoxville, TN",2016,201612,,,,,-,0,,-,0,,-,,35.960638,-83.920739,47093,
